track_id,track_name,album_id,artist_ids,artist_names,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo
3AwLxSqo1jOOMpNsgxqRNE,Prison Song,6jWde94ln40epKIQCd8XUh,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],0.354,2001,0.0202,0.495,201160,0.974,0,8.31e-05,1,0.182,-3.252,1,66,2001-09-04,0.135,99.733
4SyadrABZJIjeND1HPJS31,Rollout (My Business),1GMj0Rx5Q6EyBYbi9Eu7Vr,['3ipn9JLAPI5GUEo4y4jcoi'],['Ludacris'],0.892,2001,0.0949,0.921,296587,0.6679999999999999,1,0.0,7,0.5920000000000001,-8.73,1,60,2001-01-01,0.235,131.059
1UkMAtLU8NxsddE7j4zXGO,Flavor Of The Weak,3lFnWZBoKJiMZiCOG8WQdU,['4XlcLj6bxCnpBIOHmBpIWP'],['American Hi-Fi'],0.488,2001,0.000758,0.39,188840,0.967,1,1.74e-05,10,0.302,-1.946,1,63,2001-01-01,0.0644,151.944
74JdR9aXE6I74oS1BVRsvb,O-o-h Child,5RDrnVcOfimhUGIx84Uoid,['3Inrg8cs8oc4q8oPES4a6S'],['The Five Stairsteps'],0.664,2001,0.00154,0.488,197160,0.754,0,2.42e-05,5,0.6779999999999999,-7.95,0,64,2001-11-06,0.0381,88.369
3VHevS1BocAcrihLnl11DG,I Wanna Talk About Me,6Wl6e47SHuCOoweTGGd1TG,['2bA6fzP0lMAQ4kz6CF61w8'],['Toby Keith'],0.684,2001,0.168,0.765,183960,0.87,0,0.0,5,0.125,-5.191,1,60,2001-08-10,0.0499,106.06
6CxvpsqUxUD5xSrYCA8JHr,Como Fui A Enamorarme De Ti,4moS1H6d049CbtVXZwd4rs,['16kOCiqZ1auY4sokSeZuKf'],['Los Bukis'],0.423,2001,0.0195,0.535,269760,0.507,0,1.07e-06,2,0.344,-13.898,1,65,2001-01-01,0.0392,150.305
5dpAN1mjFPL38kh9kWsCiw,Wasting My Time,7IUXXDlKqqLRkJLXrrhXCo,['4nCzT3o7lMgCWBcmdwCMsT'],['Default'],0.198,2001,0.00171,0.449,269307,0.7759999999999999,0,0.0,2,0.0698,-5.593999999999999,1,60,2001,0.0322,148.11
1vm8h3zjLV66Cmaf8y9DWb,Tu Forma De Ser - Version Cumbia,51FJzcaSkzBQVMemT7J4H3,['0OPjgWTre3WA03VewbWbm8'],['Alberto Y Roberto'],0.945,2001,0.6709999999999999,0.792,227760,0.638,0,0.0,8,0.0577,-6.484,1,67,2001-01-01,0.0334,139.99
13lZDbwonGhOflQLQIfdtZ,We're Going to Be Friends,6Xvc1TfpVEhDeHhmTQEtp0,['4F84IBURUo98rz4r61KF70'],['The White Stripes'],0.387,2001,0.69,0.534,142227,0.459,0,0.0,7,0.0771,-5.499,1,63,2001-07-03,0.0277,97.399
61XspFITuKmAlYdQacNCbF,Bleed American,0UJhhj5bn5AGAjryFnhueP,['3Ayl7mCk0nScecqOzvNp6s'],['Jimmy Eat World'],0.584,2001,0.00842,0.438,181493,0.938,0,1.08e-06,6,0.8059999999999999,-5.6110000000000015,0,63,2001-07-17,0.094,160.21200000000005
26J61MmE6YCWqIyROZdEgL,Ten Rounds with Jose Cuervo - Recall Mix,5wQ2fnyW0fe27ctaysMJS2,['0xxJO75NeIAF5jYruLYIDT'],['Tracy Byrd'],0.931,2001,0.00504,0.6809999999999999,182453,0.8640000000000001,0,0.0,2,0.212,-7.838999999999999,1,58,2001-07-23,0.0347,127.079
4ASPjY65S7crmZBHML0L8d,"Reflection - From ""Mulan"" / Soundtrack Version",4xNCqk5KdkOQvdbaepGjTY,"['1GlMjIezcLwV3OFlX0uXOv', '3xvaSlT4xsyk6lY1ESOspO']","['Lea Salonga', 'Disney']",0.0783,2001,0.799,0.321,146840,0.29,0,0.00324,9,0.361,-13.927,1,62,2001-01-01,0.0343,92.375
7HX9f8AMBl0vQxAoAzLqhS,You Make My Dreams (Come True),4tUyNf5dGXwY4TaMaxwhqF,['77tT1kLj6mCWtFNqiOmP9H'],['Daryl Hall & John Oates'],0.939,2001,0.13,0.7490000000000001,187600,0.484,0,0.1369999999999999,5,0.0486,-9.944,1,63,2001-01-23,0.0484,167.084
7hOXiS6kDP4vYIh9DBsNgK,Flake,797PJRUOp9NICoGRKjpAnx,['3GBPw9NK25X1Wt2OUvOwY3'],['Jack Johnson'],0.962,2001,0.662,0.758,281749,0.654,0,0.0197,5,0.199,-10.98,1,63,2001,0.04,97.657
7tvuLLroI0n6uYBWuFig5d,Lateralus,5l5m1hnH4punS1GQXgEi3T,['2yEwvVSSSUkcLeSTNyHKh8'],['TOOL'],0.368,2001,0.00108,0.387,562707,0.6779999999999999,0,0.872,0,0.101,-8.399,1,63,2001-05-15,0.0817,172.641
7256yGEwDkqs39TKHTeXik,Me Volví A Acordar De Ti,2vnk3clo4g2pmzD2P5QaDp,['01pQZzNIPRiVaCozNUrnyL'],['Los Angeles De Charly'],0.746,2001,0.0541,0.6779999999999999,237093,0.512,0,0.0,2,0.369,-6.532,1,66,2001-01-01,0.0275,145.968
4O2N861eOnF9q8EtpH8IJu,"Comptine d'un autre été, l'après-midi",7JG0QwvJRzPILHEW1xHEJj,['00sazWvoTLOqg5MFwC68Um'],['Yann Tiersen'],0.0559,2001,0.991,0.484,140733,0.192,0,0.908,2,0.106,-15.378,1,57,2001-04-23,0.0465,100.084
7o67roCVsFiCt7Cf0ZLOJq,Out of Touch,4tUyNf5dGXwY4TaMaxwhqF,['77tT1kLj6mCWtFNqiOmP9H'],['Daryl Hall & John Oates'],0.897,2001,0.0391,0.8059999999999999,249573,0.649,0,5.550000000000003e-05,9,0.0557,-9.004,0,59,2001-01-23,0.0347,114.834
3yb8pakJMZzfiK7siLZLUM,A Donde Vayas,4moS1H6d049CbtVXZwd4rs,['16kOCiqZ1auY4sokSeZuKf'],['Los Bukis'],0.265,2001,0.418,0.605,208067,0.506,0,0.0,0,0.143,-11.697,1,66,2001-01-01,0.034,85.18799999999997
6gCVA6ja6g0foIsWv0RuSZ,ATWA,6jWde94ln40epKIQCd8XUh,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],0.3720000000000001,2001,0.00357,0.376,176200,0.787,0,0.0,5,0.552,-4.731,0,67,2001-09-04,0.0395,87.105
6vFD3c1WI1zuKoyk22dMw3,Little Things,0KfIGgasOmBV70OgVTRLHs,['5aYyPjAsLj7UzANzdupwnS'],['Good Charlotte'],0.7040000000000001,2001,0.0601,0.6859999999999999,203027,0.84,0,5.38e-06,1,0.1639999999999999,-5.142,1,62,2001-01-14,0.159,105.0
2ZqT3GcisHUBsEaqhLGHwU,Break My Stride,7xY34kpisIxOv8WMnNN8wg,['3bmFPbLMiLxtR9tFrTcKcP'],['Matthew Wilder'],0.7809999999999999,2001,0.2,0.901,180240,0.654,0,0.0,10,0.165,-10.15,1,62,2001-08-08,0.0655,110.131
2MZSXhq4XDJWu6coGoXX1V,Avril 14th,1maoQPAmw44bbkNOxKlwsx,['6kBDZFXuLrZgHnvmPu9NsG'],['Aphex Twin'],0.37,2001,0.996,0.5579999999999999,125520,0.0259,0,0.871,8,0.0969,-30.016,1,65,2001-10-22,0.0458,157.811
4Tzyn0neFbPDkk88ObJmTu,You Never Met a Motherfucker Quite Like Me,64du8CiAmKAzVswhA3RK4r,['7dOBabd5O4CvKrg4iriHTM'],['Kid Rock'],0.853,2001,0.151,0.7659999999999999,291800,0.6809999999999999,1,8.68e-05,7,0.266,-6.919,1,58,2001-11-19,0.0565,141.94
3Yz8CqWFtiOkm0BNSmzotf,Alabama,4IAANPChaxJ7HGkplZwj3e,['5Vz7hlMWR4OFye64dYoGm0'],['Cross Canadian Ragweed'],0.653,2001,0.374,0.44,218854,0.8320000000000001,0,2.1e-06,11,0.205,-6.501,0,58,2001,0.0875,96.564
4ipZsAA3YuqCDSXiPoEGIv,I'm Gonna Miss Her,6em0G4V4kU9mRweKkCefgR,['13YmWQJFwgZrd4bf5IjMY4'],['Brad Paisley'],0.351,2001,0.55,0.5589999999999999,194307,0.464,0,0.0,6,0.107,-9.687,1,59,2001-05-29,0.0272,98.354
1vxu8vMNshg5J8z3oA7QJZ,Parabola,5l5m1hnH4punS1GQXgEi3T,['2yEwvVSSSUkcLeSTNyHKh8'],['TOOL'],0.294,2001,2.01e-05,0.314,363680,0.93,0,0.501,9,0.139,-6.237,1,62,2001-05-15,0.105,100.935
41nT1Sp6ChR65FbsdLlFHW,Bootylicious,2HcjLD0ButtKsQYqzoyOx9,['1Y8cdNmUJH7yBTd9yOvr5i'],"[""Destiny's Child""]",0.637,2001,0.00281,0.84,207907,0.835,0,1.11e-06,1,0.152,-4.386,0,65,2001-05-01,0.275,103.376
0OM9ri37LIbPc9hffwsyb1,Hard To Explain,2k8KgmDp9oHrmu0MIj4XDE,['0epOFNiUfyON9EYx7Tpr6V'],['The Strokes'],0.667,2001,0.000456,0.408,224333,0.665,0,0.863,7,0.0888,-6.2860000000000005,1,57,2001-07-30,0.0578,82.525
1TvNcWY7WwPLQINhimxycA,Hear You Me,0UJhhj5bn5AGAjryFnhueP,['3Ayl7mCk0nScecqOzvNp6s'],['Jimmy Eat World'],0.1369999999999999,2001,0.00854,0.465,284373,0.517,0,0.0403,4,0.209,-6.189,1,63,2001-07-17,0.0284,136.17600000000002
6j2aNuhJJUnRj6UHcvn5PI,I'm a Thug,2oJxBPqylFpSb60hOJ4DcH,['12FHARd9fY0Tu0ila4Ua25'],['Trick Daddy'],0.5870000000000001,2001,0.0275,0.933,254400,0.562,1,0.0,11,0.102,-5.962999999999999,1,58,2001-03-20,0.122,139.981
3nbCTU4k0l68vml8nDajwU,Amor Regresa,6DPWLpcFLqrD50JfN6NOk1,['7wiOKrtPg196Hh90CdoKPi'],['Los Askis'],0.769,2001,0.48,0.6409999999999999,213027,0.746,0,1.77e-05,4,0.7240000000000001,-4.263999999999999,0,66,2001-01-01,0.0381,171.394
0kr6d8wHDQPlzuET33NVn6,All You Wanted,1agL7TUoZXr0Xd4Irievqi,['5rScKX1Sh1U67meeUyTGwk'],['Michelle Branch'],0.652,2001,0.00466,0.499,217680,0.72,0,0.00303,8,0.122,-9.101,1,60,2001-07-31,0.0286,96.103
3eMYc6FK9XvyauIaxcJtRS,Drown,1cUnNrx2TxvrpwPRtvpGwn,['40Yq4vzPs9VNUrIBG5Jr2i'],['The Smashing Pumpkins'],0.189,2001,0.00849,0.4320000000000001,270400,0.415,0,0.927,2,0.107,-9.755,1,62,2001-01-01,0.0357,144.0
5txn8epTSDJfX8pBOo3Bw7,Bloody War,09Xf2KxWvXS88dd5OdTcu9,['4kKaAWGdu6WW0W415RWaQA'],['South Park Mexican'],0.379,2001,0.0323,0.809,253933,0.5770000000000001,1,2.72e-06,7,0.149,-5.114,0,57,2001-11-06,0.0346,85.0
65KzDXZm9aQt8sA1k0ZVG3,The Space Between,3rSa8BooDEnGNEJevXOwgI,['2TI7qyDE0QfyOlnbtfDo7L'],['Dave Matthews Band'],0.207,2001,0.0471,0.406,242000,0.73,0,0.0,9,0.229,-6.278,1,57,2001-02-27,0.0315,170.032
6fR6Z0Vc1K6yQWNUIKjAIR,Underneath It All,0KFPnm4Ow2L9BuivmWT3pu,"['0cQbJU1aAzvbEmTuljWLlF', '2X1VgNqQOiSbkyel3a9rjK']","['No Doubt', 'Lady Saw']",0.838,2001,0.235,0.7290000000000001,302720,0.731,0,1.35e-06,4,0.391,-4.823,1,59,2001-12-11,0.0682,138.204
1n8NKQRg8LVHy7oUhUgbFF,Hedwig's Theme,6zeHM5CV0CjcS0K8ouWE4N,['3dRfiJ2650SZu6GbydcHNb'],['John Williams'],0.077,2001,0.897,0.156,309093,0.162,0,0.691,2,0.111,-17.101,0,64,2001-10-30,0.036,73.407
6h2t5HKOpHjpou4cHA5OER,Cocky,64du8CiAmKAzVswhA3RK4r,['7dOBabd5O4CvKrg4iriHTM'],['Kid Rock'],0.688,2001,0.161,0.617,237507,0.921,1,0.0,9,0.0887,-3.2,1,58,2001-11-19,0.179,184.028
1BpV8IGf4XsRRJf4Xuui9q,Just Like a Pill,57wJKO7qrPw56iOEKhTmg2,['1KCSPY1glIKqW2TotWuXOR'],['P!nk'],0.253,2001,8.85e-05,0.6890000000000001,236600,0.774,0,0.0,9,0.0941,-4.5280000000000005,1,67,2001,0.0278,102.052
2pKi1lRvXNASy7ybeQIDTy,Anyone Else But You,4FD8WC9s2yohxwVTp9f236,['7GGv4mV9JTJK9e7nIzUliU'],['The Moldy Peaches'],0.58,2001,0.923,0.521,180093,0.237,0,0.0,7,0.144,-12.535,1,62,2001-09-11,0.051,145.856
67ncYmW29pNJJY2yXuLPwT,You Know How We Do It,7EPmezGIzLHj7LeTtLYhJZ,['3Mcii5XWf6E0lrY3Uky4cA'],['Ice Cube'],0.5429999999999999,2001,0.0231,0.743,232787,0.6509999999999999,1,0.00388,10,0.0851,-6.269,0,65,2001-12-04,0.0343,92.876
419BgOz6TVQm8vvgiwXq5X,Mexican Radio,09Xf2KxWvXS88dd5OdTcu9,['4kKaAWGdu6WW0W415RWaQA'],['South Park Mexican'],0.309,2001,0.0507,0.7490000000000001,284960,0.475,1,0.0,3,0.29,-5.58,0,57,2001-11-06,0.0703,74.968
52bz3fOCyr6GgkJQsLK9PM,Square Biz,0kCD8uT94URPZcr2vZOhW7,['61UT1Zj9dFgPAjZfwnsqsb'],['Teena Marie'],0.723,2001,0.148,0.769,383707,0.922,0,0.000197,2,0.5,-7.479,1,56,2001-01-01,0.119,113.621
1P5vjPu3EPoPwDSikHOiiq,I'm Real - Murder Remix,0W0FmcoGLBTsjaiKEDjl5L,"['1J2VVASYAamtQ3Bt8wGgA6', '2DlGxzQSjYe5N6G9nkYghR']","['Ja Rule', 'Jennifer Lopez']",0.563,2001,0.412,0.706,252933,0.624,1,0.0,11,0.139,-5.978,0,56,2001-01-01,0.13,83.506
1Lhwn4PqeGpM4LTVUowW76,You Rock My World,52E4RP7XDzalpIrOgSTgiQ,['3fMbdgg4jU18AjLCKBhRSm'],['Michael Jackson'],0.955,2001,0.038,0.8540000000000001,337733,0.6729999999999999,0,0.000227,4,0.255,-3.132,0,65,2001-10-29,0.185,95.0
24CRDgNOgA72JLL7PHFjgB,Anthem Part Two,3nHpBmW5wJXGeC3ojBkpey,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],0.518,2001,0.000102,0.552,227200,0.932,1,0.0,0,0.119,-3.782,1,62,2001,0.0426,103.108
0Y2i84QWPFiFHQfEQDgHya,People = Shit,5Zs0mNCTs73CqPKbZPWFX9,['05fG473iIaoy82BF1aGhL8'],['Slipknot'],0.145,2001,5.8e-05,0.462,215600,0.996,1,0.00377,11,0.139,-2.9730000000000003,0,65,2001,0.231,122.072
1Q9b6CeMcDuO0uq5OJCrqu,Move Bitch,1GMj0Rx5Q6EyBYbi9Eu7Vr,"['3ipn9JLAPI5GUEo4y4jcoi', '3LIJJJkO7R5RasRwt7xIn5', '0qziYi2GvPoLPnchRMQdxk']","['Ludacris', 'Mystikal', 'I-20']",0.174,2001,0.243,0.777,270867,0.764,1,0.0,1,0.103,-5.681,1,59,2001-01-01,0.141,177.868
3vBv2Tp0kHyBDUBZJr9GXQ,Fight Music,22CVoj4sxsAGO02OONbkQA,['5Qi4Bb7a8C0a00NZcA77L0'],['D12'],0.7709999999999999,2001,0.0803,0.75,261093,0.8490000000000001,1,0.0,0,0.333,-3.097,1,65,2001-01-01,0.264,89.501
741OE401HO7ZCaPhEqCZ7w,This Woman's Work - Remastered 2021,3Ul8Nyuzr2AEwE8iSrQepC,['2AOt5htsbtyaHd5Eq3kl3j'],['Maxwell'],0.141,2001,0.6759999999999999,0.467,240320,0.329,0,3.69e-05,8,0.108,-9.165,1,59,2001-08-14,0.0326,113.643
1FTlLpP6V05yJWmcIg0rlK,Mama Tried - Remastered 2001,0f6Gx3lFLqdcY8XSXMKgCm,['3mSAqBoXQgdlpwzWsIgBzL'],['Merle Haggard & The Strangers'],0.659,2001,0.778,0.725,132627,0.654,0,2.7000000000000004e-06,2,0.0769,-6.283,1,57,2001-01-01,0.0609,97.255
5PCJldueshnwqQVjS16543,U Don't Have to Call,6k16WXh4rKyusIoN00rmpi,['23zg3TcAtWQy7J6upgbUnj'],['USHER'],0.8059999999999999,2001,0.0478,0.7929999999999999,269400,0.568,1,3.5700000000000014e-05,1,0.0304,-4.958,1,59,2001-08-07,0.0459,100.005
3Id64dLhfH7z0mmcylxuNp,Fuck Authority,6oEh869vJQY1QdfZlVQ0ly,['6i0KVTOvm96T55mbp742ks'],['Pennywise'],0.7909999999999999,2001,0.0008869999999999,0.45,196120,0.937,1,0.00457,5,0.379,-2.819,0,63,2001-06-19,0.0504,101.922
6KnNDix4Owr4vNmsPhLmxD,Feel So Numb,2ExOcLFwyExzkXK0ea180I,['3HVdAiMNjYrQIKlOGxoGh5'],['Rob Zombie'],0.141,2001,4.3e-05,0.5660000000000001,233667,0.889,0,0.00907,8,0.292,-5.22,1,60,2001-01-01,0.0426,127.045
644es5aYPJghtZLjM1rmSP,Concerning Hobbits,04rz93AqGy9JduzV3K81Dh,['0OcclcP5o8VKH2TRqSY2A7'],['Howard Shore'],0.175,2001,0.843,0.488,175040,0.0629,0,0.406,2,0.133,-21.524,1,65,2001-11-19,0.0342,104.311
6CeCOC2zx1qS8mQNYHe6IM,Prologue,6zeHM5CV0CjcS0K8ouWE4N,['3dRfiJ2650SZu6GbydcHNb'],['John Williams'],0.0819,2001,0.957,0.177,130293,0.0188,0,0.446,2,0.635,-29.484,0,64,2001-10-30,0.0367,146.472
0jBE7Fn78EAvmIs3dCd6GO,Is This It,2k8KgmDp9oHrmu0MIj4XDE,['0epOFNiUfyON9EYx7Tpr6V'],['The Strokes'],0.846,2001,0.147,0.667,151333,0.6920000000000001,0,3.75e-05,5,0.349,-8.361,1,55,2001-07-30,0.0285,96.021
6tpGF2kYnrqO0S44jKxduZ,Breakdown,08nOgpgThrvOYlvM6nUOmJ,['4tMZahYVKJdjbC1GHVtNnV'],['Tantric'],0.483,2001,0.00936,0.569,190667,0.945,0,0.0,8,0.121,-5.672999999999999,0,58,2001-02-13,0.0503,100.04
4yym5ZJXwvg03d4kyhLVZO,Riding With Private Malone,475OBKjviIi9rmLKWHEHBa,['7y9COUDxusQXRjW95vOubE'],['David Ball'],0.515,2001,0.405,0.648,275053,0.527,0,0.0,4,0.0978,-8.862,1,56,2001-09-10,0.0515,93.93
1kSWrMDt439cT64WpjJigW,19-2000,0YvYmLBFFwYxgI4U9KKgUm,['3AA28KZvwAUcZuOKwyblJQ'],['Gorillaz'],0.946,2001,0.177,0.815,210880,0.72,0,7.31e-06,7,0.16,-7.311,1,56,2001,0.0536,89.916
4wYqPn3Kg3vZrkVgW2oqAG,Love Is A Battlefield,0raHYibBuIHm8dFTMQarrQ,['43mhFhQ4JAknA7Ik1bOZuV'],['Pat Benatar'],0.862,2001,0.0137,0.669,245400,0.633,0,0.0178,2,0.0979,-11.903,0,59,2001-01-01,0.049,90.626
5ARrtxJLVCeTv5TWo1oKgC,In The Waiting Line,1VRBB9iu84o3g16CczH9iH,"['14H7ag1wpQOsPPQJOD6Dqr', '5338nAeek8WVCOPNnT7Qv2']","['Zero 7', 'Sophie Barker']",0.378,2001,0.76,0.561,271520,0.33,0,0.134,5,0.106,-13.51,1,63,2001,0.0268,79.01
464HG7mt7NNKtKY0Hco8Y8,For You,0OwSOrPWyP9batKOhOnaPt,['5KDIH2gF0VpelTqyQS7udb'],['Staind'],0.3,2001,0.0603,0.318,206200,0.958,1,4.68e-06,10,0.0981,-2.6830000000000003,1,55,2001-05-22,0.442,163.089
2VEZx7NWsZ1D0eJ4uv5Fym,Digital Love,2noRn2Aes5aoNVsU6iWThc,['4tZwfgrHOc3mvqYlEYSvVi'],['Daft Punk'],0.53,2001,0.0481,0.644,301373,0.664,0,0.862,9,0.342,-8.398,1,64,2001-03-07,0.0333,124.726
1fgvJXlcZ7uIddMpqsqw0L,Love Don't Cost a Thing,76QqoE30i9HVwxtxYMkWXT,['2DlGxzQSjYe5N6G9nkYghR'],['Jennifer Lopez'],0.685,2001,0.00305,0.7859999999999999,221227,0.8420000000000001,0,3.54e-06,4,0.473,-5.115,0,62,2001-01-23,0.0707,97.577
4QCwJfuL70aUSXzlEP4FRT,Bubble Toes,797PJRUOp9NICoGRKjpAnx,['3GBPw9NK25X1Wt2OUvOwY3'],['Jack Johnson'],0.685,2001,0.6659999999999999,0.606,238603,0.517,0,0.0209,7,0.377,-11.507,1,59,2001,0.116,93.88
5thts3213xwSroRd11fv5A,People Everyday - Metamorphosis Mix,4KqorQ6C7yDXvqgfgGrnvm,['5Va9LuEmaZxnbk1gMnjMD7'],['Arrested Development'],0.725,2001,0.0074,0.8440000000000001,296333,0.609,0,0.0,10,0.563,-10.675,1,58,2001-01-01,0.217,91.116
6MLsahMK3VvH9NUwXOktdS,I'm Real (feat. Ja Rule) - Murder Remix,76QqoE30i9HVwxtxYMkWXT,"['2DlGxzQSjYe5N6G9nkYghR', '1J2VVASYAamtQ3Bt8wGgA6']","['Jennifer Lopez', 'Ja Rule']",0.5539999999999999,2001,0.273,0.708,262133,0.5870000000000001,1,0.0,11,0.0718,-7.93,0,64,2001-01-23,0.151,83.46
1X4Ntw6Lbaa1ACgilCqMpr,Alive - Chris Lord-Alge Mix,4eUmncMYQRg0Ot29KKqbuk,['6KO6G41BBLTDNYOLefWTMU'],['P.O.D.'],0.5529999999999999,2001,1.21e-05,0.421,205027,0.95,0,0.000214,10,0.314,-3.985,1,63,2001-09-11,0.0768,80.91199999999998
2eOuL8KesslTLQERQPu11D,Bad Boy for Life,28BrFxsnBMjN689hOuf1jv,"['59wfkuBoNyhDMQGCljbUbA', '1QPZhx0asYTBxD5RDqfU49', '20N6dS0vq9kMWXUqEkFrBA']","['Diddy', 'Black Rob', 'Mark Curry']",0.61,2001,0.179,0.669,253067,0.8290000000000001,1,0.0,1,0.241,-3.801,1,66,2001,0.49,118.934
0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,1Tz1WfJZkvWPhyFHWAzZLo,"['7slfeZO9LsJbWgpkIoXBUJ', '5sUrlPAHlS9NEirDB8SEbF', '23wEWD21D4TPYiJugoXmYb', '3nlpTZci9O5W8RsNoNH559', '5IFCkqu9J6xdWeYMk5I889', '2weA6hhVqTIN2gSn9PUB9U', '4pv1Jo4PbYI8LMADJoTWjE', '4uoz4FUMvpeyGClFTTDBsD', '41ESHLayJ5sDKjAOv6cMhe', '5O2KyWcHYBmjmobgNLumcb', '3hYtANQYrE6pd2PbtEyTIy', '6Hf2g14O2TP25JUNZuvIgn', '6sq1yF0OZEWA4xoXVKW1L9', '4vhNDa5ycK0ST968ek7kRr', '7MbmKsnvXjl4GA7Dr27kko', '3tJnB0s6c3oXPq1SCCavnd', '4mN0qcMxWX8oToqfDPM5yV', '4MbmeIi7C8qe1LboVhdaUN', '2DlGxzQSjYe5N6G9nkYghR', '2DmYtFBKcxb3ajwWWgA576', '1JbemQ1fPt2YmSLjAFhPBv', '27vNK840zYq6IfDijHPsv1', '1d6dwipPrsFSJVmFTTdFSS', '2kV0efFqE8KyEzv7YVBQlx', '1ZVoRDO29AlDXiMkRLMZSK', '43qxAkuKFB6fMNSeS5dO7Z', '4ff5IojFqry4841QjwULTV', '10n1KB2sjTrGdyuC83y8jW', '0EmeFodog0BfCgMzAIvKQp', '2gDqGAadPIPiA7LtmNn74g', '4V8Sr092TqfHkfAA5fXXqG', '4OgNARLQSC4yy7Dsa5cqxx', '7mWCSSOYqm4E9mB7V4ot6S', '5Awnuu794580X3uHQGx78O', '3a4AXIwxExtfXcIwGDBruP', '5oj50e6WeS3yFv92YDOfXA', '5j8Q0VC4Be4yhcQ1tf8Sh7', '1l7ZsJRRS8wlW3WfJfPfNS', '7K78lVZ8XzkjfRSI7570FF', '15YnmlNukYCFvwaFnoDwwV']","['Ricky Martin', 'Alejandro Sanz', 'Thalia', 'Juan Luis Guerra 4.40', 'Gloria Estefan', 'Celia Cruz', 'Olga Tañón', 'Ricardo Montaner', 'Ana Gabriel', 'Jorge Hernández', 'Los Tigres Del Norte', 'Alicia Villarreal', 'Alejandro Fernández', 'Carlos Vives', 'Jaci Velasquez', 'Marco Antonio Solís', 'José José', 'Lucía Méndez', 'Jennifer Lopez', 'Emmanuel', 'Chayanne', 'Gilberto Santa Rosa', 'Paulina Rubio', 'Beto Zapata', 'La Ley', 'Ana Bárbara', 'Carlos Ponce', 'Jon Secada', 'Shakira', 'Gian Marco', 'Luis Fonsi', 'Yuri', 'Miguel Bosé', 'Wilkins', 'Gisselle', 'Melina Leon', 'Limi-T 21', 'Christina Aguilera', 'José Feliciano', 'José Luis Rodríguez']",0.285,2001,0.6409999999999999,0.276,237467,0.5720000000000001,0,0.0,1,0.2,-7.818,1,68,2001-11-21,0.0377,77.986
4oiAlcisfimXQc1wyAtX9a,Video,6ApdnTHD5zXzmZqxf0TA9Z,['7Gf3LSwa5hh8Cjo60WhVjC'],['India.Arie'],0.675,2001,0.111,0.652,249960,0.604,0,1.01e-05,9,0.0409,-8.766,0,62,2001-01-01,0.227,170.003
3YD9EehnGOf88rGSZFrnHg,Stay Together For The Kids,3nHpBmW5wJXGeC3ojBkpey,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],0.166,2001,0.00165,0.519,239333,0.78,0,2.14e-05,2,0.156,-4.939,1,63,2001,0.0356,145.125
6crBy2sODw2HS53xquM6us,Tribute,1AckkxSo39144vOBrJ1GkS,['1XpDYCrUJnvCo9Ez6yeMWh'],['Tenacious D'],0.422,2001,0.181,0.365,248053,0.767,1,0.000856,9,0.0942,-6.185,0,68,2001-09-09,0.0681,94.174
3DqQhY5S4RIWIoFuowD7kX,Y Llegaste Tú,10bfwCIfySATCoekmUjeab,['6AcOTCYBMvjKYy4zms0kaC'],['Banda El Recodo'],0.976,2001,0.858,0.701,196893,0.569,0,0.000167,0,0.0733,-5.5870000000000015,1,61,2001-01-01,0.0425,123.273
6VzV6RI7641o57TuqfGRpj,Psycho,6jWde94ln40epKIQCd8XUh,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],0.457,2001,0.00162,0.467,225893,0.67,0,0.0001,7,0.195,-4.063,1,63,2001-09-04,0.0663,146.22299999999996
52gqeRlrBE7hqMlRxEsi6y,Livin' It Up,2wMavIKnu6feFNOeQ1hVwf,"['1J2VVASYAamtQ3Bt8wGgA6', '5aEWnrN8h3MhuFUPRfaVuy']","['Ja Rule', 'Case']",0.636,2001,0.0554,0.8740000000000001,257067,0.768,0,0.0,6,0.041,-4.086,1,63,2001-01-01,0.311,106.095
7wYhcfgPUyML3FKfLwvBwk,Calling On You,1uVZharbta7UF0rqb1AU1F,['3SRJWVa6lZnqRHOyAHmDrX'],['Jon B.'],0.475,2001,0.159,0.6809999999999999,280000,0.375,0,0.0,4,0.0464,-10.855,0,56,2001-03-13,0.0332,101.113
3MoQ3YG2Vy3bg9m4RRWvVD,Tus Mentiras,0HtYh5CyT365ONA1d46IRC,['16kOCiqZ1auY4sokSeZuKf'],['Los Bukis'],0.7170000000000001,2001,0.026,0.6409999999999999,286400,0.513,0,4.9000000000000005e-06,2,0.275,-12.591,1,60,2001-01-01,0.0246,103.799
4zYTZvtcww7OWKie7fxA9E,Hit 'Em Up Style (Oops!),3EIwRVOXjqWAxVLt7raduU,['6vytZ677lz4LzCrUDcDokM'],['Blu Cantrell'],0.667,2001,0.201,0.667,250707,0.773,0,0.0,5,0.404,-4.9830000000000005,0,62,2001-01-18,0.0586,89.976
